,p0_growth,log_inc_t_1,gini_t_1,life_exp,pop_growth_pwt,priv_credit,inflation,budget,trade_openness,fin_openness,homic,conflict,civ_lib,agriculture,prim_school,sec_school,infrastructure
587,0.0161,5.01817,0.430519,46.1015,0.026277,0.11968800000000002,0.385467,-0.042,-0.177287,0.0,0.10099999999999999,0.2,13.0,0.033158,0.8878,0.24595799999999998,-1.08381
588,-0.01255,4.91993,0.43179399999999996,46.8479,0.027963,0.127936,0.10594200000000001,-0.01,0.009824,0.20496311,0.10099999999999999,0.22222222,8.88889,0.01177949,0.92866,0.26902,-0.836369
589,1.667e-05,5.18755,0.416163,49.7703,0.02866,0.217664,0.196055,-0.01,-0.13533,0.30301,0.10099999999999999,0.28571429,8.28571,-0.05981866,0.927486,0.361559,0.089662
590,-0.008,4.23153,0.347051,59.8165,0.031363999999999996,0.250808,0.08986799999999999,-0.076,-0.6739,0.16480899999999998,0.069315,1.0,7.6,-0.00456914,0.581605,0.21853000000000003,-0.686944
591,-0.07173333,4.32793,0.344936,61.211999999999996,0.027436000000000002,0.240064,0.10606700000000001,-0.07,-0.635416,0.16480899999999998,0.06930800000000001,1.0,8.57143,0.00589589,0.630315,0.278802,-0.306116
592,0.0376,4.40874,0.338987,62.2664,0.024494,0.250781,0.06476599999999999,-0.07,-0.703059,0.10987267,0.069904,1.0,10.6667,0.00612281,0.739662,0.283194,-0.087245
593,0.01736667,4.42209,0.340174,62.8877,0.022477,0.22815,0.107519,-0.07,-0.8285040000000001,0.16480899999999998,0.06551599999999999,1.0,11.0,-0.04874752,0.745988,0.283194,0.010735
594,-0.03536667,4.4491,0.339594,63.5611,0.020988,0.259133,0.061989999999999996,-0.07,-0.763217,0.16480899999999998,0.064,0.75,11.0,-0.02810722,0.8133,0.257378,0.215981
595,-0.0156,4.5793800000000005,0.343068,63.9885,0.020658000000000003,0.277478,0.17439100000000002,-0.07,-0.662894,0.16480899999999998,0.0635,0.5,11.0,0.06945615,0.865533,0.293716,0.49236599999999997
596,-0.01675,4.61885,0.343184,64.3454,0.020997,0.27809,0.097121,-0.07,-0.683174,0.16480899999999998,0.068,1.0,9.66667,0.00227217,0.894517,0.340417,0.710704
597,-0.01616667,4.64206,0.343192,65.021,0.021609,0.22749,0.15674100000000002,-0.07,-0.719167,0.16480899999999998,0.07675,1.0,9.0,0.03953442,0.934743,0.357491,0.840332
598,-0.0035,4.6506099999999995,0.343538,65.5819,0.021432,0.175318,0.057974,-0.07,-0.729418,0.16480899999999998,0.079,1.0,9.0,-0.05837089,0.916949,0.374981,0.866179
599,-0.0093,4.66391,0.34329699999999996,65.9547,0.021568,0.164366,0.06941900000000001,-0.07,-0.740821,0.16480899999999998,0.078,1.3333333,9.0,0.00651364,0.915977,0.39916799999999997,0.866179
600,-0.0094,5.94991,0.50735,73.0444,0.021342,0.409656,0.0052759999999999994,0.01666667,0.47349399999999997,1.0,0.14083299999999999,0.66666667,6.33333,-0.04893908,1.00516,0.585391,0.274212
601,-0.013975,6.07584,0.509474,73.7009,0.021328,0.5291140000000001,0.031273,0.027999999999999997,0.6175689999999999,1.0,0.14083299999999999,0.0,5.6,-0.03901218,0.9971040000000001,0.605662,0.274325
602,-0.00635,6.17092,0.511049,74.324,0.020929,0.676239,0.003246,0.02681333,0.704775,1.0,0.114878,0.0,5.0,-0.04065669,1.00442,0.63215,0.309764
603,0.0015,6.23267,0.513783,74.6229,0.020556,0.761881,0.009925,0.010305,0.718902,1.0,0.105923,0.0,4.0,0.020125900000000002,1.02806,0.6350819999999999,0.379278
604,-0.0177,6.28326,0.511555,74.8173,0.0202,0.863769,0.008389,0.008925,0.588728,1.0,0.09855900000000001,0.0,3.0,-0.06493744,1.04661,0.639458,0.47944799999999993
605,0.0129,6.30167,0.5104390000000001,75.0079,0.019716,0.9383020000000001,-0.01256,0.025345,0.524547,1.0,0.09864400000000001,0.0,3.0,0.036026300000000004,1.05364,0.6461520000000001,0.573064
606,0.0174,6.30875,0.511361,75.1936,0.019196,0.993813,0.010229,0.025675,0.5375979999999999,1.0,0.099,0.0,3.0,0.06594883,1.06741,0.659058,0.59992
607,-0.0449,6.29509,0.512117,75.374,0.018737,0.9397409999999999,0.016575,0.016865,0.490551,1.0,0.11,0.0,3.0,-0.02443292,1.08395,0.676246,0.593377
608,-0.0036,6.29804,0.509854,75.54899999999999,0.018374,0.8384799999999999,0.011251,0.007520000000000001,0.427505,1.0,0.1135,0.0,3.0,0.027092200000000004,1.08667,0.682846,0.621132
609,-0.0081,6.32038,0.506803,75.7196,0.018142,0.813295,0.019459,-0.0012050000000000001,0.435138,1.0,0.1,0.0,3.0,0.0357117,1.08409,0.6812020000000001,0.739474
610,-0.0046,6.374280000000001,0.50183,75.8877,0.018000000000000002,0.8132689999999999,0.017333,0.0073950000000000005,0.5195810000000001,1.0,0.102,0.0,3.0,-0.1405025,1.08074,0.680866,0.861095
611,0.0069,6.42526,0.49552799999999997,76.0563,0.017865,0.828708,0.019508,0.03238,0.573092,1.0,0.11,0.0,3.0,-0.06709719,1.0736299999999999,0.681054,0.921233
612,-0.0288,6.48996,0.492359,76.2278,0.0177,0.8449040000000001,0.031123,0.051595,0.60868,1.0,0.1195,0.0,3.0,-0.09229845,1.08071,0.6811520000000001,1.0376100000000001
613,-0.0262,6.58506,0.486335,76.4041,0.017531,0.8500709999999999,0.074449,0.041464999999999995,0.674168,1.0,0.158,0.0,3.0,-0.08258543,1.08343,0.686472,1.1129799999999999
614,-0.0212,6.66114,0.482638,76.5853,0.017355000000000002,0.820867,0.065235,0.023615,0.635443,1.0,0.2085,0.0,3.0,-0.15338869,1.0745,0.696198,1.16536
615,0.012,6.6557,0.47631999999999997,76.7702,0.017169,0.827367,0.027693000000000002,0.018295,0.5817100000000001,1.0,0.22,0.0,3.0,-0.05494112,1.0696700000000001,0.70765,1.2712700000000001
616,-0.0059,6.6946699999999995,0.472767,76.9576,0.016978,0.845931,0.061247,0.008565000000000001,0.660189,1.0,0.20800000000000002,0.0,3.0,-0.12717856,1.07041,0.711023,1.34016
617,0.0043,6.78428,0.47196099999999996,77.1443,0.016779,0.83124,0.06217,0.0012050000000000001,0.688376,1.0,0.1905,0.0,3.5,-0.04848315,1.0664200000000001,0.782487,1.37184
618,-0.0155,6.8601600000000005,0.46992799999999996,77.3281,0.016538999999999998,0.756759,0.051566999999999995,-0.0035549999999999996,0.594496,1.0,0.1745,0.0,4.0,-0.0649604,1.05772,0.8056949999999999,1.37184
619,0.0091,6.909689999999999,0.467084,77.5071,0.016255000000000002,0.765419,0.032967,-0.012075,0.459153,1.0,0.174,0.0,4.0,-0.00214558,1.05326,0.755286,1.37184
620,-0.00994286,5.33895,0.492649,59.8754,0.029762,0.189117,0.074775,-0.01,0.5276069999999999,0.3188844,0.08945499999999999,0.06666667,5.933330000000001,0.00902954,0.660104,0.183705,-0.603328
621,0.02242,5.87372,0.426084,68.4618,0.025968,0.209116,0.14299,0.01,0.199046,0.33013967,0.167055,0.0,6.5,0.03342718,1.0982100000000001,0.35531799999999997,0.134265
622,-0.00925,5.9688099999999995,0.506849,69.1183,0.023053,0.275081,0.070849,0.01,0.217513,0.40280467,0.167055,0.0,7.0,-0.06049566,1.15478,0.443141,0.272486
623,-0.0017,5.9809,0.499787,69.567,0.021744,0.281064,0.100252,0.01,0.103085,0.63080033,0.144098,0.0,7.0,-0.0422371,1.18971,0.527929,0.48897700000000005
624,-0.0057,5.92525,0.49560600000000005,70.0757,0.020173,0.262839,0.107847,0.01,-0.02818,0.73180433,0.18404700000000002,0.0,7.0,-0.05221836,1.1965700000000001,0.623591,0.647891
625,0.0424,5.85391,0.497041,70.4687,0.018866,0.252623,0.139281,-0.00214,0.005139,0.752005,0.24600000000000002,0.0,6.5,0.01159324,1.18631,0.6715369999999999,0.7475729999999999
626,-0.0434,5.83501,0.499037,70.7199,0.018032,0.192693,0.11520899999999999,-0.003195,0.084589,0.752005,0.239,0.0,6.0,0.20297148,1.1575799999999998,0.670039,0.794621
627,-0.0238,5.85944,0.494939,70.9568,0.017081,0.14770999999999998,0.086051,0.011609999999999999,0.1137,0.752005,0.2205,0.0,6.0,0.10884177,1.1289200000000001,0.665071,0.793184
628,0.0036,5.88227,0.48267299999999996,71.1787,0.016086000000000003,0.149142,0.09599400000000001,0.01525,0.161642,0.752005,0.19899999999999998,0.0,6.0,-0.04116958,1.12053,0.670017,0.781463
629,0.0311,5.88742,0.47444899999999995,71.3891,0.015065,0.149079,0.059049000000000004,0.018985,0.22086,0.752005,0.1725,0.0,6.0,-0.024222,1.10524,0.6663720000000001,0.854942
630,-0.0155,5.91942,0.473787,71.5934,0.014169999999999999,0.162375,0.093181,0.021845,0.217666,0.752005,0.145,0.0,6.0,0.10595587,1.08047,0.66298,0.9899049999999999
631,-0.0354,5.95815,0.46807600000000005,71.7968,0.013572,0.21356399999999998,0.089252,0.025330000000000002,0.197472,0.721704,0.1345,0.0,6.0,0.10368949,1.0610899999999999,0.667117,1.07326
632,0.0147,6.00632,0.46245699999999995,72.0005,0.013349000000000001,0.276217,0.020227000000000002,0.015325,0.16203599999999999,0.6611015,0.136,0.0,6.0,-0.21886948,1.0462200000000001,0.673361,1.09582
633,-0.0037,5.990480000000001,0.457143,72.2018,0.013386000000000002,0.324295,0.059213999999999996,0.00364,0.177176,0.600499,0.1265,0.0,6.0,0.17466248,1.03969,0.679066,1.10638
634,-0.006,6.08283,0.46183900000000006,72.3942,0.013508000000000001,0.367548,0.060201,0.012645,0.20886999999999997,0.5398970000000001,0.1115,0.0,6.0,-0.01122258,1.03437,0.693569,1.12516
635,-0.0176,6.11102,0.462688,72.5706,0.013569,0.408062,0.046380000000000005,0.0014449999999999999,0.170181,0.47929499999999997,0.10300000000000001,0.0,6.0,-0.20718019,1.04467,0.734819,1.13339
636,-0.0152,6.0921400000000006,0.451725,72.7266,0.013561000000000002,0.44184799999999996,0.008376999999999999,-0.018685,0.127453,0.44899399999999995,0.0975,0.0,6.0,0.17309875,1.05986,0.765735,1.13339
637,0.0058,6.15949,0.453708,72.8605,0.013432,0.477807,0.050115,-0.01944,0.07125,0.44899399999999995,0.0905,0.0,6.0,-0.04665583,1.05986,0.765735,1.13339
638,-0.001,5.8674,0.532633,65.5198,0.022649000000000002,0.128719,1.58616,-0.04333333,-0.862057,0.29104344,0.05,1.0,7.77778,0.01104315,1.1605,0.657958,-0.66482
639,0.00716667,5.69574,0.525558,68.271,0.017048,0.192664,0.096698,0.01,-0.7784760000000001,0.84709825,0.05,1.25,8.5,-0.01549181,1.18913,0.707156,-0.49053199999999997
640,-0.0119,5.80772,0.5226029999999999,69.2847,0.014996,0.268474,0.052317999999999996,0.01,-0.717398,1.0,0.05,1.0,9.0,0.04075337,1.19541,0.768062,-0.34727800000000003
641,0.0089,5.78891,0.52248,69.7834,0.014349,0.29102100000000003,0.028923,0.01,-0.720904,1.0,0.05,1.0,8.0,-0.01914493,1.2143899999999999,0.816948,-0.307697
642,-0.0093,5.78951,0.519813,70.2688,0.013833000000000002,0.281085,0.034641000000000005,-0.00475,-0.682575,1.0,0.05,0.5,5.5,-0.02677312,1.21581,0.835397,-0.266719
643,0.0097,5.80235,0.512529,70.7337,0.013371000000000001,0.252821,0.004541,-0.01732,-0.6558970000000001,1.0,0.0495,0.0,4.5,-0.02545595,1.21097,0.861251,-0.243854
644,-0.0235,5.79523,0.513638,71.1719,0.01295,0.23171799999999998,0.00109,-0.013225,-0.659524,1.0,0.046,0.0,5.0,-0.04811842,1.20676,0.8809969999999999,-0.224255
645,-0.0308,5.835459999999999,0.517626,71.5802,0.012638,0.214323,0.017877,-0.011975,-0.62376,1.0,0.046,0.0,5.0,-0.02520121,1.197,0.850233,-0.165846
646,-0.0002,5.86371,0.520112,71.9564,0.012454999999999999,0.192714,0.060897,-0.01124,-0.5359689999999999,1.0,0.0525,0.0,5.0,-0.05105923,1.18485,0.8299049999999999,-0.099492
647,0.0195,5.899719999999999,0.517574,72.2973,0.012364,0.18793800000000002,0.034437,-0.0085,-0.42008900000000005,1.0,0.0835,0.0,5.0,-0.01245097,1.17753,0.850132,-0.028035
648,-0.0178,5.94839,0.511953,72.601,0.0123,0.185608,0.073773,-0.002605,-0.315459,1.0,0.1115,0.0,5.0,-0.04199743,1.1713799999999999,0.867591,0.062817
649,-0.0236,6.00876,0.505714,72.8701,0.012265,0.195858,0.014797,0.008925,-0.234775,1.0,0.10800000000000001,0.5,5.0,0.01284892,1.16658,0.89295,0.166568
650,-0.0209,6.07832,0.49518,73.1109,0.012342,0.23671999999999999,0.01097,0.012790000000000001,-0.174277,1.0,0.11,1.0,5.0,0.06412619,1.14704,0.907833,0.251359
651,-0.0167,6.15339,0.48308599999999996,73.3306,0.012555,0.256835,0.020432,0.0037799999999999995,-0.24297,1.0,0.109,1.0,5.0,0.03510162,1.11998,0.9222440000000001,0.3257
652,-0.0153,6.15181,0.47570500000000004,73.5379,0.012827000000000002,0.25403400000000004,0.055537,-0.003175,-0.308529,1.0,0.09699999999999999,1.0,5.0,-0.07935541,1.10735,0.940506,0.390552
653,-0.004,6.2191,0.468578,73.7424,0.013151,0.26255700000000004,0.065276,0.0038950000000000005,-0.23208299999999998,1.0,0.094,0.5,5.0,0.03307851,1.08861,0.949535,0.501166
654,-0.0021,6.26738,0.457172,73.9513,0.013404,0.276807,0.011951999999999999,0.012934999999999999,-0.22332399999999997,1.0,0.0955,0.0,5.0,-0.04654231,1.04399,0.943191,0.605114
655,-0.0043,6.31365,0.452746,74.1708,0.013484999999999999,0.299043,0.010728,0.007409999999999999,-0.28174499999999997,1.0,0.0805,0.0,5.0,-0.00495451,1.02275,0.956644,0.625054
656,-0.0057,6.357130000000001,0.450567,74.4047,0.013335,0.32871999999999996,0.02539,-0.00044,-0.340339,1.0,0.0665,0.0,5.0,0.02032165,1.0226600000000001,0.9675969999999999,0.625054
657,-0.01006667,4.92775,0.416812,64.308,0.027739,0.167676,0.0645,-0.03,-0.327721,0.22680799999999998,0.079861,1.0,5.0,-0.02264915,1.0577299999999998,0.659144,-0.29079299999999997
658,0.0051,4.98895,0.417051,65.1551,0.026429,0.17646900000000001,0.120465,-0.022330000000000003,-0.17082999999999998,0.16480899999999998,0.079861,1.0,5.75,-0.03005894,1.0894700000000002,0.698658,-0.290364
659,-0.00533333,4.9970099999999995,0.42065,65.7171,0.024827000000000002,0.234986,0.07921900000000001,-0.00011750000000000001,-0.035565,0.37794775,0.079861,1.0,6.5,0.01583586,1.07513,0.738213,-0.190609
660,-0.02443333,4.9924599999999995,0.42312299999999997,66.1322,0.023459,0.43015600000000004,0.068999,-0.0066974999999999995,0.231827,0.510993,0.079861,1.0,5.25,-0.05117179,1.06437,0.763987,0.105429
661,0.0025,5.07718,0.427975,66.5019,0.022313999999999997,0.43766400000000005,0.107092,-0.0226875,0.376713,0.44899399999999995,0.076409,1.0,5.0,-0.10033739,1.08341,0.7485149999999999,0.426897
662,-0.00523333,5.07966,0.42556400000000005,66.8613,0.021555,0.35580900000000004,0.042099,-0.03852,0.382443,0.44899399999999995,0.07675,1.0,5.0,-0.03158085,1.08466,0.773462,0.764424
663,-0.0013,5.1298900000000005,0.420817,67.2086,0.018565,0.307873,0.052885,-0.0229375,0.35844699999999996,0.44899399999999995,0.07475,1.0,6.0,-0.00891303,1.06166,0.8214,0.9861549999999999
664,-0.0149,5.23654,0.420393,67.5289,0.015408000000000002,0.28946500000000003,0.043523,-0.0078125,0.154609,0.44899399999999995,0.06725,1.0,6.75,0.01864548,1.05968,0.82189,1.1431
665,0.00376667,5.3037,0.419325,67.8405,0.015915000000000002,0.31006,0.033425,-0.01184,-0.025526,0.23585525,0.08625,1.0,6.0,-0.03339549,1.1185399999999999,0.842525,1.2351
666,-0.0002,6.388,0.257317,70.7651,0.0050869999999999995,0.188647,0.242802,-0.01,-0.450117,0.0,0.022218,0.0,10.3333,0.0,1.0347600000000001,0.8427180000000001,1.04132
667,-0.00015,6.388,0.261756,71.0911,0.003001,0.188647,0.242802,-0.01,-0.450117,0.0,0.022218,0.0,7.0,0.0,1.0172299999999999,0.8676659999999999,1.10886
668,0.000125,6.388,0.261371,71.0414,0.0025670000000000003,0.195233,0.242802,-0.01,-0.49409200000000003,0.0,0.022218,0.0,4.0,0.0,0.984991,0.898817,1.18105
669,0.0081,6.36764,0.284084,71.8573,0.000986,0.177823,0.242802,-0.0364325,-0.510555,0.20640225,0.022477,0.0,3.25,-0.02068406,0.9744010000000001,0.9493209999999999,1.3306
670,-0.01275,6.541,0.301072,72.6301,-0.0006349999999999999,0.205948,0.11633099999999999,-0.05567667,-0.333231,0.16480899999999998,0.030824,0.0,3.0,-0.11006627,0.978966,0.9593870000000001,1.47409
671,0.0004,6.6477,0.298458,73.0208,-0.000918,0.23800500000000002,0.059801,-0.040389999999999995,-0.248989,0.16480899999999998,0.048095,0.0,3.0,-0.13197819,0.985132,0.978993,1.5918
672,0.0007,6.693160000000001,0.29728899999999997,73.3963,-0.000755,0.25858000000000003,0.05935,-0.034664999999999994,-0.21282600000000002,0.16480899999999998,0.034737,0.0,3.0,-0.03580034,0.979348,0.988807,1.66498
673,-0.0005,6.748189999999999,0.29977800000000004,73.9744,-0.000515,0.250447,0.03075,-0.04431,-0.178127,0.16480899999999998,0.021,0.0,3.0,0.03854431,0.977965,0.998137,1.72035
674,-0.0001,6.76087,0.302165,74.3488,-0.000304,0.18251099999999998,0.018324,-0.04584,-0.177002,0.3069015,0.0195,0.0,3.0,-0.17089971,0.9760479999999999,1.0137399999999999,1.7760200000000002
675,-0.0002,6.78154,0.30664600000000003,74.5476,-9.4e-05,0.13124,0.007634999999999999,-0.0514,-0.085809,0.44899399999999995,0.018000000000000002,0.0,2.5,-0.04157198,0.9717950000000001,1.03281,1.8309799999999998
676,0.0005,6.81722,0.316333,74.7219,8.6e-05,0.198163,0.047954000000000004,-0.05885,-0.009845,0.44899399999999995,0.0165,0.0,2.0,0.23134961,0.967616,1.00223,1.88506
677,0.0004,6.867889999999999,0.32246199999999997,74.9207,0.000234,0.266988,0.025366,-0.04664,-0.003907,0.44899399999999995,0.015,0.0,2.0,-0.11312984,0.964148,0.9736459999999999,1.9321599999999999
678,-0.0011,6.90267,0.324581,75.0695,0.000398,0.291602,0.01711,-0.04364,0.041537,0.44899399999999995,0.0135,0.0,2.0,-0.07952306,0.9636129999999999,0.982086,1.97859
679,0.0,6.96327,0.32095300000000004,75.1939,0.0005610000000000001,0.341582,0.036461,-0.04073,0.109338,0.44899399999999995,0.0135,0.0,2.0,0.12311501,0.965733,0.978168,2.01651
680,-0.0002,7.031789999999999,0.31601,75.3939,0.00066,0.42189499999999996,0.038031999999999996,-0.035595,0.127865,0.44899399999999995,0.013000000000000001,0.0,2.0,-0.17144448,0.9676629999999999,0.9743729999999999,2.02867
681,0.0001,7.07327,0.314963,75.6195,0.000667,0.471487,0.037018999999999996,-0.05464,0.09360700000000001,0.44899399999999995,0.0125,0.0,2.0,-0.03761364,0.9724360000000001,0.9692879999999999,2.0267
682,-0.0002,7.100410000000001,0.31307199999999996,75.9707,0.000602,0.47890699999999997,0.01646,-0.069535,0.10225,0.44899399999999995,0.012,0.0,2.0,0.04263877,0.9812649999999999,0.9670559999999999,2.0352900000000003
683,0.0002,7.1387,0.31351100000000004,76.4707,0.0005059999999999999,0.50069,0.03178,-0.06267,0.17490899999999998,0.44899399999999995,0.0115,0.0,2.0,0.09967701,0.990525,0.9686110000000001,2.06029
684,0.0,7.1871100000000006,0.309558,76.7207,0.000396,0.507468,0.023229,-0.045015,0.216702,0.44899399999999995,0.01095,0.0,2.0,-0.06911036,1.00502,0.9721479999999999,2.07407
685,-0.0001,7.203069999999999,0.309551,76.8732,0.00023799999999999998,0.505869,0.002892,-0.033775,0.23696799999999998,0.44899399999999995,0.00895,0.0,2.0,0.07376065,1.01416,1.03072,2.07407
686,0.0,7.21749,0.314798,77.3012,3.4e-05,0.517009,0.004942,-0.031014999999999997,0.261154,0.44899399999999995,0.0075,0.0,2.0,-0.09400937,1.01311,1.08404,2.07407
687,0.00106667,6.28086,0.21879899999999997,69.7102,-0.0014119999999999998,0.10918299999999999,1.0285600000000001,-0.03673,-0.418605,0.07104625,0.03342,0.25,9.25,-0.06720317,0.8762059999999999,0.916381,0.8326110000000001
688,0.0505,6.0685,0.23413299999999998,69.6192,-0.005504,0.10918299999999999,1.0285600000000001,-0.03673,-0.255189,0.09472833,0.03342,0.0,7.33333,0.05211387,0.8671260000000001,0.782464,0.8308780000000001
689,-0.021525,6.12505,0.261482,69.3766,-0.007108,0.105152,0.49412700000000004,-0.03673,-0.23273600000000003,0.0988854,0.030333999999999996,0.0,4.8,-0.07516803,0.959375,0.750197,0.9594379999999999
690,0.0435,6.17137,0.283972,70.1598,-0.007573999999999999,0.09763,0.402172,-0.03673,-0.236402,0.16480899999999998,0.025238,0.0,4.0,-0.12251834,0.975576,0.7751399999999999,1.10697
691,0.0108,6.16892,0.289006,70.8378,-0.007201000000000001,0.075132,0.358159,-0.03673,-0.094919,0.16480899999999998,0.0252,0.0,4.0,-0.16003417,0.9671200000000001,0.788432,1.14886
692,-0.0209,6.19388,0.29612,71.1622,-0.006548,0.078374,0.321201,-0.03673,0.00391,0.16480899999999998,0.026000000000000002,0.0,4.0,0.18716832,0.9727979999999999,0.798862,1.20062
693,-0.0005,6.26225,0.303605,71.0854,-0.005968,0.09325599999999999,0.20402,-0.03673,0.040248,0.3069015,0.0265,0.0,4.0,-0.14341455,0.992809,0.814292,1.28088
694,-0.0153,6.3310900000000006,0.310041,71.1598,-0.005917,0.11855999999999998,0.210315,-0.03673,0.060212,0.47929499999999997,0.0255,0.0,4.5,0.02848117,1.02611,0.825525,1.35782
695,-0.0103,6.39208,0.31593899999999997,71.452,-0.006647,0.14585,0.144059,-0.03673,0.086673,0.663895,0.0245,0.0,4.5,0.07913438,1.07726,0.827501,1.432
696,-0.0069,6.47805,0.321925,71.7366,-0.007911,0.17666099999999998,0.114254,-0.023205,0.08293500000000001,0.8484950000000001,0.0225,0.0,4.0,-0.3886872,1.09841,0.8323309999999999,1.5068
697,0.0021,6.5251,0.327151,72.0211,-0.009417,0.22747699999999998,0.100298,-0.019545,0.055920000000000004,0.9090969999999999,0.021,0.0,4.0,-0.08105703,1.06726,0.8438969999999999,1.55145
698,-0.0104,6.6085,0.332794,72.3646,-0.010672,0.30145900000000003,0.120379,-0.044245,0.033729,0.969699,0.0205,0.0,4.0,-0.46944423,1.0398399999999999,0.871466,1.60907
699,-0.0132,6.68965,0.33439800000000003,72.5659,-0.011344,0.35788400000000004,0.144931,-0.077565,-0.028245999999999997,1.0,0.0215,0.0,4.0,0.18286191,1.00549,0.922902,1.68546
700,0.0,6.78568,0.33224000000000004,72.9379,-0.011156000000000001,0.377299,0.046488,-0.08827,-0.11413800000000002,1.0,0.021,0.0,4.0,-0.08332167,0.977723,0.9664739999999999,1.72807
701,0.0,6.73309,0.330982,73.3841,-0.010312,0.386221,0.052756,-0.07095499999999999,-0.086273,1.0,0.0195,0.0,4.0,0.03767912,0.974577,0.990914,1.73501
702,0.0,6.71051,0.331282,73.9342,-0.009217,0.388279,0.046317000000000004,-0.047615,0.042349,1.0,0.0185,0.0,4.0,0.15650377,0.9692799999999999,1.00329,1.74285
703,0.0,6.7353,0.332571,74.411,-0.008289,0.382104,0.045791000000000005,-0.024775,0.101604,1.0,0.018000000000000002,0.0,4.0,-0.32091509,0.9606620000000001,0.9989100000000001,1.7533
704,0.0,6.7603100000000005,0.33402600000000005,74.7378,-0.007561,0.35689699999999996,0.0336,-0.015125,0.107958,1.0,0.018000000000000002,0.0,4.0,0.14129927,0.955405,0.98625,1.7533
705,0.002,6.8944,0.252037,67.9676,-0.2,0.11794600000000001,0.8911549999999999,-0.08,0.6149100000000001,0.41280500000000003,0.11599999999999999,0.5,6.5,-0.14092422,1.0907799999999999,0.964145,0.40547
706,0.0041,6.559069999999999,0.344999,64.987,-0.0008039999999999999,0.104104,0.8911549999999999,-0.08,0.635076,0.41280500000000003,0.11599999999999999,1.0,7.0,-0.04911356,1.08197,0.9128809999999999,0.22812399999999997
707,-0.0247,6.34819,0.374775,66.2765,-0.00206,0.09512000000000001,0.140276,-0.08,0.47790600000000005,0.41280500000000003,0.11599999999999999,0.5,7.5,-0.10781782,1.07341,0.913284,0.312594
708,0.0057,6.36374,0.367502,66.8643,-0.0026260000000000003,0.131619,0.17007,-0.04,0.5571520000000001,0.3304,0.11599999999999999,0.0,8.5,-0.1368126,1.04987,0.916483,0.344906
709,0.017,6.31094,0.367838,66.506,-0.003128,0.143628,0.544568,-0.015719999999999998,0.751777,0.1239975,0.11599999999999999,0.5,9.5,0.26424448,1.03316,0.9221229999999999,0.326685
710,-0.0115,6.3760699999999995,0.366772,65.7329,-0.0035600000000000002,0.133688,0.319894,-0.004875,0.84567,0.1239975,0.11599999999999999,1.0,10.0,-0.1281869,1.0285600000000001,0.923775,0.332958
711,-0.0101,6.47559,0.371734,65.4335,-0.003982,0.152417,0.152631,0.0226,0.783533,0.1239975,0.11599999999999999,1.0,10.0,0.02367578,1.04439,0.923775,0.37817199999999995
712,-0.0054,6.52949,0.36601100000000003,65.2561,-0.004266,0.174144,0.144039,0.014325,0.716421,0.20640250000000002,0.11599999999999999,1.0,10.0,-0.04500024,1.10028,0.923775,0.459345
713,0.0036,6.580439999999999,0.361462,65.0883,-0.004222,0.196174,0.129099,0.008584999999999999,0.695152,0.41280500000000003,0.11599999999999999,1.0,10.5,-0.00693488,1.1752200000000002,0.9195270000000001,0.558191
714,-0.0017,6.6554,0.36533699999999997,65.2594,-0.003728,0.2278,0.184668,0.027939999999999996,0.668496,0.41280500000000003,0.11599999999999999,1.0,11.0,-0.107056,1.14628,0.884351,0.669327
715,-0.0023,6.7287300000000005,0.367706,65.5004,-0.0029230000000000003,0.251195,0.176522,0.059570000000000005,0.647403,0.41280500000000003,0.11599999999999999,1.0,11.0,-0.12363245,1.0172299999999999,0.841425,0.7943520000000001
716,-0.0012,6.79435,0.36536,66.1287,-0.001984,0.28432199999999996,0.14124,0.07618,0.630953,0.41280500000000003,0.11599999999999999,1.0,11.0,-0.09346554,0.951583,0.828442,0.9046200000000001
717,-0.0034,6.876010000000001,0.366154,67.1572,-0.001102,0.34362800000000004,0.12931099999999998,0.06369,0.5849840000000001,0.41280500000000003,0.11599999999999999,1.0,11.0,-0.02521011,0.953699,0.828943,0.952752
718,-0.0013,6.95962,0.363266,67.7681,-0.000398,0.396688,0.165171,0.04682,0.5722109999999999,0.41280500000000003,0.11599999999999999,1.0,11.0,-0.00166095,0.966065,0.8315739999999999,0.952752
719,-0.0003,7.01121,0.365481,68.3169,2.8000000000000003e-05,0.434075,0.019742,-0.003665,0.5405909999999999,0.44310600000000006,0.1135,1.0,11.0,0.062013599999999995,0.9836590000000001,0.841145,0.952752
720,0.0011,6.929469999999999,0.35789899999999997,68.7629,0.000217,0.44050500000000004,0.132668,-0.039560000000000005,0.51041,0.503708,0.1065,1.0,11.0,-0.19182402,0.9964,0.8495719999999999,0.952752
721,-0.0007,6.97307,0.35283600000000004,69.2626,0.00037,0.424146,0.21221700000000002,-0.0069099999999999995,0.5097510000000001,0.5643100000000001,0.0995,1.0,11.0,0.024219499999999998,1.00496,0.885025,0.952752
722,-0.0004,7.0238,0.353267,69.8781,0.000538,0.433375,0.079726,0.008395,0.48539799999999994,0.624912,0.0945,1.0,11.0,-0.07681467,1.0105899999999999,0.9410719999999999,0.952752
723,0.00967333,3.6788,0.348405,38.6019,0.020747,0.080058,0.085288,-0.036875,-1.0369899999999999,0.1958085,0.051,0.625,12.4375,0.0,0.843525,0.128436,-1.95603
